order_id,customer_id,order_date,order_amount,order_status,product_category
O000530,C00081,2024-06-24,106.22,completed,Books
O000531,C00081,2024-07-01,85.61,completed,Books
O000532,C00082,2024-10-09,92.67,completed,Sports
O000533,C00082,2024-10-10,111.2,completed,Electronics
O000534,C00083,2024-12-24,206.17,completed,Clothing
O000535,C00083,2024-11-08,192.78,delivered,Clothing
O000536,C00083,2024-12-01,116.6,completed,Sports
O000537,C00083,2024-10-08,211.86,delivered,Books
O000538,C00083,2024-11-16,273.27,returned,Books
O000539,C00083,2024-08-28,288.4,completed,Beauty
O000540,C00083,2024-07-01,270.81,completed,Clothing
O000541,C00083,2024-07-06,212.18,delivered,Clothing
O000542,C00083,2024-05-03,225.12,completed,Clothing
O000543,C00084,2024-08-20,105.62,completed,Clothing
O000544,C00084,2024-07-31,82.4,completed,Electronics
O000545,C00084,2024-07-20,97.5,delivered,Books
O000546,C00084,2024-06-12,130.92,delivered,Electronics
O000547,C00085,2024-10-03,142.21,completed,Sports
O000548,C00085,2024-09-19,162.86,completed,Beauty
O000549,C00085,2024-09-25,185.3,delivered,Electronics
O000550,C00085,2024-07-07,147.38,delivered,Beauty
O000551,C00085,2024-08-05,181.22,returned,Sports
O000552,C00086,2024-11-01,170.35,completed,Home
O000553,C00086,2024-10-15,170.69,returned,Sports
O000554,C00086,2024-10-30,113.82,completed,Beauty
O000555,C00086,2024-10-03,186.51,completed,Home
O000556,C00086,2024-08-07,181.51,completed,Home
O000557,C00086,2024-08-25,50.82,returned,Electronics
O000558,C00086,2024-05-08,128.38,delivered,Electronics
O000559,C00087,2024-11-25,256.94,completed,Home
O000560,C00087,2024-12-01,114.05,returned,Sports
O000561,C00087,2024-10-26,137.49,delivered,Beauty
O000562,C00087,2024-09-06,160.44,completed,Books
O000563,C00087,2024-09-18,246.09,completed,Sports
O000564,C00087,2024-06-27,119.32,delivered,Sports
O000565,C00087,2024-06-17,135.83,completed,Sports
O000566,C00087,2024-07-12,250.32,completed,Books
O000567,C00087,2024-08-24,268.1,returned,Electronics
O000568,C00087,2024-03-11,130.55,returned,Clothing
O000569,C00087,2024-08-14,127.18,completed,Home
O000570,C00087,2024-02-06,201.13,returned,Books
O000571,C00088,2024-11-29,100.58,returned,Electronics
O000572,C00088,2024-11-19,157.02,completed,Sports
O000573,C00088,2024-09-20,61.46,completed,Clothing
O000574,C00088,2024-09-18,60.41,completed,Books
O000575,C00088,2024-09-06,170.99,completed,Sports
O000576,C00088,2024-08-03,142.51,delivered,Electronics
O000577,C00088,2024-08-22,133.24,completed,Electronics
O000578,C00088,2024-08-05,160.57,delivered,Home
O000579,C00089,2024-12-01,105.95,delivered,Books
O000580,C00089,2024-12-02,107.67,returned,Electronics
O000581,C00089,2024-10-21,66.32,completed,Clothing
O000582,C00090,2024-11-28,65.95,returned,Beauty
O000583,C00091,2024-09-03,52.0,returned,Electronics
O000584,C00091,2024-09-04,121.45,returned,Sports
O000585,C00091,2024-07-17,95.17,completed,Clothing
O000586,C00091,2024-06-04,175.2,completed,Beauty
O000587,C00091,2024-05-29,50.6,completed,Beauty
O000588,C00091,2024-03-24,63.84,completed,Sports
O000589,C00092,2024-06-09,65.21,delivered,Home
O000590,C00092,2024-05-26,155.71,delivered,Home
O000591,C00092,2024-04-24,175.59,delivered,Beauty
O000592,C00092,2024-05-09,148.47,completed,Books
O000593,C00092,2024-04-02,166.55,completed,Beauty
O000594,C00093,2024-11-25,82.09,completed,Books
O000595,C00093,2024-10-04,65.29,completed,Beauty
O000596,C00094,2024-10-08,41.07,completed,Clothing
O000597,C00094,2024-09-27,50.23,returned,Books
O000598,C00094,2024-08-23,48.36,completed,Beauty
O000599,C00094,2024-08-16,78.89,delivered,Home
O000600,C00095,2024-09-05,142.33,completed,Beauty
O000601,C00095,2024-07-31,61.96,returned,Clothing
O000602,C00095,2024-08-04,62.75,completed,Clothing
O000603,C00096,2024-12-15,100.1,completed,Electronics
O000604,C00096,2024-10-27,116.02,completed,Sports
O000605,C00096,2024-11-29,98.78,delivered,Electronics
O000606,C00097,2024-10-25,74.7,delivered,Home
O000607,C00097,2024-10-03,60.12,delivered,Home
O000608,C00097,2024-09-04,64.43,delivered,Clothing
O000609,C00097,2024-10-08,97.83,completed,Beauty
O000610,C00097,2024-07-27,43.58,completed,Beauty
O000611,C00098,2024-11-28,44.91,completed,Home
O000612,C00098,2024-10-08,10.42,returned,Clothing
O000613,C00098,2024-09-24,39.05,completed,Home
O000614,C00098,2024-08-15,53.09,completed,Sports
O000615,C00098,2024-09-19,21.86,completed,Sports
O000616,C00098,2024-07-17,28.3,completed,Beauty
O000617,C00098,2024-08-10,30.95,completed,Home
O000618,C00099,2024-07-26,34.39,completed,Sports
O000619,C00099,2024-06-17,38.29,completed,Books
O000620,C00099,2024-06-16,84.33,delivered,Beauty
O000621,C00099,2024-05-23,35.69,returned,Clothing
O000622,C00100,2024-12-24,113.23,completed,Books
O000623,C00100,2024-11-16,130.1,completed,Beauty
O000624,C00100,2024-11-01,87.65,delivered,Electronics
O000625,C00100,2024-10-10,64.85,completed,Electronics
O000626,C00100,2024-10-23,172.07,completed,Books
O000627,C00100,2024-10-16,117.48,completed,Home
O000628,C00100,2024-07-30,104.05,delivered,Home
O000629,C00101,2024-12-16,106.67,returned,Sports
O000630,C00101,2024-12-07,206.91,returned,Books
O000631,C00101,2024-10-02,118.4,completed,Home
O000632,C00101,2024-10-19,228.1,completed,Books
O000633,C00101,2024-09-23,275.72,completed,Sports
O000634,C00101,2024-08-28,182.03,completed,Clothing
O000635,C00101,2024-08-05,172.8,delivered,Sports
O000636,C00101,2024-07-09,266.76,completed,Electronics
O000637,C00101,2024-08-30,155.6,completed,Home
O000638,C00101,2024-04-16,144.1,completed,Sports
O000639,C00101,2024-04-08,167.0,completed,Home
O000640,C00102,2024-11-26,116.9,completed,Clothing
O000641,C00102,2024-11-21,106.88,completed,Books
O000642,C00102,2024-10-23,89.58,returned,Books
O000643,C00103,2024-12-14,75.04,completed,Electronics
O000644,C00103,2024-12-06,190.52,completed,Sports
O000645,C00103,2024-11-24,53.95,completed,Sports
O000646,C00103,2024-11-10,65.59,delivered,Clothing
O000647,C00103,2024-10-31,148.22,completed,Home
O000648,C00103,2024-09-03,87.11,completed,Beauty
O000649,C00103,2024-09-19,69.69,completed,Electronics
O000650,C00103,2024-10-03,149.53,completed,Beauty
O000651,C00103,2024-06-04,196.25,delivered,Home
O000652,C00104,2024-11-28,293.3,returned,Sports
O000653,C00104,2024-11-11,209.98,completed,Books
O000654,C00104,2024-09-18,195.16,returned,Sports
O000655,C00104,2024-09-24,279.96,completed,Sports
O000656,C00104,2024-09-24,257.04,completed,Home
O000657,C00104,2024-07-12,170.68,completed,Home
O000658,C00104,2024-10-01,80.02,completed,Home
O000659,C00104,2024-07-12,183.22,completed,Books
O000660,C00104,2024-05-11,288.33,completed,Home
O000661,C00104,2024-09-01,248.49,completed,Sports
O000662,C00104,2024-06-26,255.29,delivered,Home
O000663,C00104,2024-06-27,170.58,delivered,Beauty
O000664,C00104,2024-01-15,134.98,returned,Books
O000665,C00104,2024-01-08,262.25,completed,Home
O000666,C00105,2024-05-08,39.16,delivered,Books
O000667,C00106,2024-11-17,147.27,delivered,Home
O000668,C00106,2024-10-21,78.2,completed,Clothing
O000669,C00106,2024-10-20,93.44,returned,Beauty
O000670,C00106,2024-08-09,117.92,returned,Sports
O000671,C00106,2024-08-16,78.17,completed,Clothing
O000672,C00106,2024-09-25,195.46,completed,Clothing
O000673,C00106,2024-09-01,92.32,completed,Books
O000674,C00106,2024-05-28,159.07,completed,Electronics
O000675,C00106,2024-07-31,52.21,completed,Home
O000676,C00107,2024-06-29,83.96,completed,Beauty
O000677,C00107,2024-05-31,83.31,completed,Electronics
O000678,C00107,2024-06-16,24.48,completed,Electronics
O000679,C00107,2024-04-16,57.61,completed,Home
O000680,C00108,2024-05-23,51.64,returned,Clothing
O000681,C00108,2024-05-15,150.26,completed,Clothing
O000682,C00108,2024-05-25,75.89,returned,Electronics
O000683,C00108,2024-03-14,136.58,completed,Beauty
O000684,C00108,2024-03-21,138.59,completed,Home
O000685,C00108,2024-03-20,131.79,completed,Books
O000686,C00108,2023-12-01,117.72,completed,Beauty
O000687,C00108,2023-10-29,88.85,completed,Electronics
O000688,C00108,2023-10-12,78.31,completed,Clothing
O000689,C00109,2024-05-12,51.96,completed,Sports
O000690,C00109,2024-05-05,101.46,completed,Electronics
O000691,C00109,2024-04-27,125.54,returned,Beauty
O000692,C00109,2024-01-25,127.51,completed,Electronics
O000693,C00109,2024-03-12,70.5,completed,Books
O000694,C00109,2024-01-07,171.01,returned,Electronics
O000695,C00109,2024-03-08,96.22,completed,Books
O000696,C00109,2023-10-28,152.89,completed,Beauty
O000697,C00110,2024-11-03,168.28,completed,Beauty
O000698,C00110,2024-09-25,78.94,returned,Beauty
O000699,C00110,2024-09-16,158.66,completed,Electronics
O000700,C00110,2024-08-20,155.99,delivered,Home
O000701,C00110,2024-08-03,154.56,completed,Sports
O000702,C00111,2024-10-11,98.55,completed,Home
O000703,C00111,2024-09-04,187.17,delivered,Clothing
O000704,C00111,2024-09-24,129.67,completed,Home
O000705,C00111,2024-08-20,131.24,completed,Electronics
O000706,C00111,2024-06-05,145.7,completed,Books
O000707,C00112,2024-09-08,108.17,completed,Sports
O000708,C00112,2024-08-14,75.28,completed,Books
O000709,C00112,2024-06-12,130.1,completed,Sports
O000710,C00113,2024-10-04,132.72,delivered,Home
O000711,C00113,2024-09-28,111.47,completed,Electronics
O000712,C00113,2024-09-26,128.48,completed,Electronics
O000713,C00113,2024-09-12,76.8,completed,Clothing
O000714,C00113,2024-09-05,122.81,completed,Electronics
O000715,C00113,2024-06-01,148.69,delivered,Sports
O000716,C00113,2024-06-25,57.36,completed,Sports
O000717,C00113,2024-08-01,51.96,completed,Books
O000718,C00113,2024-04-06,189.26,completed,Beauty
O000719,C00114,2024-10-09,104.14,returned,Beauty
O000720,C00114,2024-09-07,169.14,completed,Sports
O000721,C00114,2024-08-17,129.35,returned,Electronics
O000722,C00114,2024-08-03,61.69,completed,Sports
O000723,C00114,2024-08-19,65.18,completed,Sports
O000724,C00114,2024-05-15,78.42,delivered,Books
O000725,C00114,2024-06-09,135.5,completed,Sports
O000726,C00114,2024-03-12,112.28,completed,Books
O000727,C00114,2024-02-26,103.69,completed,Books
O000728,C00114,2024-01-24,114.06,completed,Clothing
O000729,C00115,2024-11-20,110.23,completed,Books
O000730,C00115,2024-11-17,130.09,delivered,Beauty
O000731,C00115,2024-10-03,185.37,delivered,Home
O000732,C00115,2024-09-21,111.85,returned,Beauty
O000733,C00115,2024-07-15,158.88,delivered,Clothing
O000734,C00115,2024-08-25,106.26,delivered,Books
O000735,C00115,2024-08-04,104.0,completed,Beauty
O000736,C00115,2024-06-19,50.03,completed,Home
O000737,C00115,2024-04-19,52.45,completed,Home
O000738,C00115,2024-09-07,95.05,completed,Clothing
O000739,C00116,2024-12-05,260.83,returned,Home
O000740,C00116,2024-11-14,192.48,delivered,Sports
O000741,C00116,2024-11-20,100.74,completed,Home
O000742,C00116,2024-11-10,110.45,completed,Sports
O000743,C00116,2024-10-19,131.26,completed,Electronics
O000744,C00116,2024-07-30,205.19,completed,Books
O000745,C00116,2024-10-11,239.19,completed,Clothing
O000746,C00116,2024-06-18,261.66,returned,Books
O000747,C00116,2024-05-16,260.29,completed,Sports
O000748,C00116,2024-04-19,146.09,returned,Sports
O000749,C00116,2024-06-15,97.27,completed,Home
O000750,C00117,2024-10-23,189.54,completed,Clothing
O000751,C00117,2024-09-09,147.92,delivered,Electronics
O000752,C00117,2024-08-29,58.12,delivered,Electronics
O000753,C00117,2024-08-27,130.99,completed,Home
O000754,C00117,2024-07-24,154.67,completed,Electronics
O000755,C00117,2024-06-08,195.66,delivered,Sports
O000756,C00118,2024-12-18,31.6,completed,Clothing
O000757,C00118,2024-12-07,26.81,completed,Sports
O000758,C00118,2024-11-29,37.41,completed,Electronics
O000759,C00118,2024-10-05,35.09,returned,Clothing
O000760,C00118,2024-08-10,16.74,delivered,Clothing
O000761,C00118,2024-07-04,29.77,delivered,Clothing
O000762,C00118,2024-06-05,40.8,returned,Sports
O000763,C00118,2024-08-14,22.12,completed,Beauty
O000764,C00118,2024-07-16,44.24,delivered,Electronics
O000765,C00118,2024-08-29,43.59,completed,Home
O000766,C00118,2024-06-19,19.52,completed,Sports
O000767,C00118,2024-03-23,11.21,completed,Clothing
O000768,C00118,2024-03-01,40.81,completed,Sports
O000769,C00119,2024-11-03,188.63,completed,Clothing
O000770,C00119,2024-09-12,106.07,returned,Electronics
O000771,C00119,2024-10-01,160.94,completed,Sports
O000772,C00119,2024-09-17,180.31,completed,Electronics
O000773,C00119,2024-08-13,154.07,completed,Home
O000774,C00120,2024-11-30,153.01,returned,Sports
O000775,C00120,2024-11-07,124.84,delivered,Home
O000776,C00120,2024-09-01,186.27,returned,Clothing
O000777,C00120,2024-08-04,233.73,completed,Beauty
O000778,C00120,2024-08-08,279.33,delivered,Electronics
O000779,C00120,2024-08-07,117.47,completed,Clothing
O000780,C00120,2024-07-24,91.68,returned,Electronics
O000781,C00120,2024-09-04,165.5,completed,Books
O000782,C00120,2024-03-27,159.25,completed,Electronics
O000783,C00120,2024-06-19,270.83,returned,Beauty
O000784,C00120,2024-06-24,295.55,delivered,Books
O000785,C00120,2024-07-18,278.85,completed,Sports
O000786,C00120,2024-06-18,121.01,delivered,Beauty
O000787,C00121,2024-11-09,31.93,completed,Sports
O000788,C00121,2024-11-02,60.02,completed,Books
O000789,C00121,2024-10-22,31.65,returned,Home
O000790,C00122,2024-02-05,38.9,delivered,Home
O000791,C00122,2024-02-01,70.06,completed,Electronics
O000792,C00122,2023-12-21,38.05,completed,Beauty
O000793,C00123,2024-12-11,159.48,delivered,Books
O000794,C00123,2024-10-25,180.91,returned,Clothing
O000795,C00123,2024-10-01,86.05,completed,Beauty
O000796,C00123,2024-10-05,186.46,completed,Beauty
O000797,C00123,2024-08-26,69.77,returned,Clothing
O000798,C00123,2024-09-03,179.39,completed,Books
O000799,C00123,2024-06-02,186.43,completed,Clothing
O000800,C00123,2024-04-20,189.95,completed,Home
O000801,C00123,2024-09-07,133.6,returned,Electronics
O000802,C00124,2024-11-14,273.52,returned,Electronics
O000803,C00124,2024-10-13,150.11,completed,Beauty
O000804,C00124,2024-10-13,177.46,returned,Books
O000805,C00124,2024-10-06,113.43,completed,Electronics
O000806,C00124,2024-10-15,120.64,delivered,Sports
O000807,C00124,2024-08-14,213.23,delivered,Clothing
O000808,C00124,2024-08-13,130.8,completed,Home
O000809,C00124,2024-09-11,231.39,completed,Clothing
O000810,C00125,2024-11-14,72.19,returned,Home
O000811,C00125,2024-11-12,106.69,completed,Beauty
O000812,C00125,2024-10-27,44.74,completed,Electronics
O000813,C00126,2023-12-05,94.03,completed,Clothing
O000814,C00126,2023-10-09,73.71,completed,Clothing
O000815,C00126,2023-11-07,34.17,completed,Sports
O000816,C00126,2023-09-04,75.03,completed,Clothing
O000817,C00127,2024-11-11,12.09,returned,Beauty
O000818,C00127,2024-10-10,25.64,delivered,Books
O000819,C00127,2024-09-08,36.26,returned,Electronics
O000820,C00127,2024-08-31,15.47,completed,Electronics
O000821,C00127,2024-09-25,35.94,completed,Books
O000822,C00127,2024-10-06,37.89,delivered,Books
O000823,C00127,2024-09-24,19.49,completed,Beauty
O000824,C00127,2024-07-11,48.68,completed,Beauty
O000825,C00127,2024-08-05,31.12,delivered,Electronics
O000826,C00127,2024-03-14,35.85,completed,Beauty
O000827,C00127,2024-01-28,42.31,completed,Books
O000828,C00128,2024-12-22,100.09,returned,Sports
O000829,C00128,2024-12-09,65.38,completed,Beauty
O000830,C00128,2024-12-04,46.1,delivered,Books
O000831,C00129,2024-10-31,87.51,returned,Books
O000832,C00129,2024-09-08,169.47,returned,Books
O000833,C00129,2024-09-28,63.68,returned,Beauty
O000834,C00129,2024-07-14,104.44,delivered,Books
O000835,C00129,2024-08-05,159.03,delivered,Sports
O000836,C00130,2024-12-01,64.25,completed,Home
O000837,C00131,2024-12-16,271.14,completed,Books
O000838,C00131,2024-12-08,172.31,completed,Books
O000839,C00131,2024-10-05,143.53,completed,Electronics
O000840,C00131,2024-11-05,291.3,completed,Sports
O000841,C00131,2024-08-06,135.68,completed,Beauty
O000842,C00131,2024-06-27,199.57,completed,Sports
O000843,C00131,2024-06-18,132.33,delivered,Books
O000844,C00131,2024-06-13,179.82,completed,Electronics
O000845,C00131,2024-05-02,212.02,completed,Sports
O000846,C00131,2024-07-13,216.35,delivered,Clothing
O000847,C00131,2024-08-31,120.66,completed,Books
O000848,C00131,2024-06-05,88.08,completed,Books
O000849,C00131,2024-03-24,152.84,completed,Electronics
O000850,C00131,2024-06-19,171.73,completed,Clothing
O000851,C00131,2024-03-11,214.44,returned,Books
O000852,C00132,2024-02-16,123.08,completed,Books
O000853,C00132,2024-01-25,96.82,completed,Electronics
O000854,C00132,2024-01-14,91.97,completed,Electronics
O000855,C00132,2023-12-19,159.63,completed,Home
O000856,C00132,2023-12-03,67.49,returned,Home
O000857,C00132,2023-10-30,118.52,delivered,Clothing
O000858,C00132,2023-11-20,129.57,completed,Sports
O000859,C00133,2024-04-02,112.88,returned,Sports
O000860,C00133,2024-02-04,178.22,completed,Beauty
O000861,C00133,2024-02-04,83.76,delivered,Sports
O000862,C00133,2024-01-20,170.52,delivered,Sports
O000863,C00133,2023-12-23,117.56,returned,Beauty
O000864,C00133,2023-10-11,155.04,delivered,Clothing
O000865,C00133,2023-11-22,177.3,completed,Electronics
O000866,C00133,2024-01-19,110.44,completed,Books
O000867,C00134,2023-10-29,99.92,completed,Electronics
O000868,C00134,2023-10-17,47.97,returned,Clothing
O000869,C00135,2024-10-04,153.5,completed,Electronics
O000870,C00135,2024-09-11,95.04,delivered,Home
O000871,C00135,2024-09-20,67.08,completed,Home
O000872,C00135,2024-07-22,158.66,delivered,Electronics
O000873,C00136,2024-12-08,263.44,returned,Beauty
O000874,C00136,2024-11-08,255.4,returned,Clothing
O000875,C00136,2024-09-28,114.18,completed,Sports
O000876,C00136,2024-10-07,181.74,completed,Books
O000877,C00136,2024-11-01,263.72,completed,Sports
O000878,C00136,2024-08-10,202.14,completed,Clothing
O000879,C00136,2024-05-25,230.81,completed,Electronics
O000880,C00136,2024-09-01,141.7,completed,Home
O000881,C00137,2024-11-23,105.82,delivered,Sports
O000882,C00137,2024-11-06,46.86,completed,Home
