session_id,customer_id,visit_date,page_views
S0000776,C00060,2023-07-06,1
S0000777,C00060,2022-02-26,19
S0000778,C00060,2023-04-07,14
S0000779,C00061,2024-07-08,2
S0000780,C00061,2022-05-16,16
S0000781,C00061,2022-10-24,3
S0000782,C00061,2024-01-23,3
S0000783,C00061,2024-12-27,9
S0000784,C00061,2024-08-12,10
S0000785,C00061,2023-06-15,2
S0000786,C00061,2022-05-08,2
S0000787,C00061,2023-10-13,9
S0000788,C00061,2023-05-27,3
S0000789,C00061,2022-11-28,5
S0000790,C00061,2022-12-01,14
S0000791,C00061,2023-09-05,19
S0000792,C00061,2023-01-16,8
S0000793,C00061,2022-11-15,15
S0000794,C00061,2022-12-05,10
S0000795,C00061,2023-09-24,12
S0000796,C00061,2022-03-12,8
S0000797,C00062,2023-03-04,10
S0000798,C00062,2024-09-12,14
S0000799,C00062,2023-07-28,20
S0000800,C00062,2023-10-19,6
S0000801,C00062,2023-01-20,5
S0000802,C00062,2023-10-16,7
S0000803,C00062,2024-08-26,16
S0000804,C00062,2023-08-30,6
S0000805,C00062,2022-11-19,14
S0000806,C00062,2024-06-24,3
S0000807,C00062,2024-02-18,10
S0000808,C00062,2023-06-08,8
S0000809,C00062,2023-12-06,4
S0000810,C00062,2023-08-11,12
S0000811,C00062,2023-08-10,13
S0000812,C00062,2022-10-03,13
S0000813,C00062,2022-03-23,11
S0000814,C00063,2023-04-14,17
S0000815,C00063,2024-01-14,12
S0000816,C00063,2023-12-18,18
S0000817,C00063,2024-10-21,11
S0000818,C00063,2022-07-21,17
S0000819,C00063,2022-05-08,8
S0000820,C00063,2023-07-03,16
S0000821,C00063,2024-07-29,9
S0000822,C00063,2023-07-15,20
S0000823,C00063,2023-12-17,18
S0000824,C00063,2023-11-16,7
S0000825,C00064,2022-08-03,4
S0000826,C00064,2022-05-24,8
S0000827,C00064,2022-04-22,18
S0000828,C00064,2023-03-02,5
S0000829,C00064,2022-06-17,6
S0000830,C00064,2022-08-03,14
S0000831,C00064,2022-07-27,15
S0000832,C00064,2024-05-09,5
S0000833,C00064,2024-01-01,3
S0000834,C00064,2024-07-22,7
S0000835,C00064,2022-07-24,1
S0000836,C00064,2022-10-31,20
S0000837,C00064,2024-11-25,8
S0000838,C00064,2023-03-24,4
S0000839,C00064,2022-10-21,14
S0000840,C00064,2023-10-30,5
S0000841,C00064,2024-10-22,4
S0000842,C00064,2022-01-04,2
S0000843,C00064,2024-06-29,10
S0000844,C00064,2024-09-08,3
S0000845,C00064,2022-01-20,12
S0000846,C00064,2023-06-08,17
S0000847,C00064,2023-08-21,2
S0000848,C00065,2023-05-19,18
S0000849,C00065,2022-04-19,2
S0000850,C00065,2024-02-19,14
S0000851,C00065,2024-04-20,11
S0000852,C00065,2024-11-29,3
S0000853,C00065,2023-10-07,7
S0000854,C00065,2023-05-24,13
S0000855,C00065,2022-11-15,5
S0000856,C00065,2023-05-10,8
S0000857,C00066,2023-03-08,13
S0000858,C00066,2023-07-20,14
S0000859,C00066,2023-12-17,9
S0000860,C00066,2023-09-29,14
S0000861,C00066,2024-01-07,19
S0000862,C00066,2022-10-21,1
S0000863,C00066,2024-01-13,10
S0000864,C00066,2024-12-07,18
S0000865,C00066,2024-12-09,12
S0000866,C00066,2022-04-16,15
S0000867,C00066,2023-03-11,5
S0000868,C00066,2024-01-25,15
S0000869,C00066,2022-06-29,14
S0000870,C00066,2023-01-14,20
S0000871,C00066,2022-04-27,16
S0000872,C00066,2024-09-03,6
S0000873,C00066,2024-04-30,20
S0000874,C00066,2022-09-21,12
S0000875,C00066,2023-01-17,7
S0000876,C00066,2022-09-22,2
S0000877,C00067,2024-04-09,14
S0000878,C00067,2022-10-27,15
S0000879,C00067,2022-10-01,11
S0000880,C00067,2022-03-10,16
S0000881,C00067,2022-01-24,3
S0000882,C00067,2022-10-05,2
S0000883,C00067,2022-01-26,18
S0000884,C00067,2023-08-06,2
S0000885,C00067,2024-09-01,12
S0000886,C00067,2024-11-28,17
S0000887,C00067,2022-11-26,5
S0000888,C00067,2022-10-26,16
S0000889,C00067,2022-09-18,10
S0000890,C00067,2024-11-15,11
S0000891,C00067,2023-04-04,3
S0000892,C00067,2024-10-10,17
S0000893,C00067,2023-11-16,17
S0000894,C00067,2024-08-22,17
S0000895,C00067,2024-09-17,7
S0000896,C00067,2023-07-14,2
S0000897,C00068,2023-04-22,18
S0000898,C00068,2024-03-21,16
S0000899,C00068,2024-04-07,15
S0000900,C00068,2024-07-22,1
S0000901,C00068,2023-01-21,16
S0000902,C00068,2023-01-24,15
S0000903,C00068,2024-04-09,16
S0000904,C00068,2022-10-17,18
S0000905,C00068,2022-03-22,7
S0000906,C00068,2024-04-17,15
S0000907,C00068,2022-09-08,19
S0000908,C00068,2023-05-29,13
S0000909,C00069,2024-01-27,2
S0000910,C00069,2022-06-30,6
S0000911,C00069,2023-01-31,11
S0000912,C00069,2024-09-16,17
S0000913,C00069,2022-10-26,6
S0000914,C00069,2023-02-08,20
S0000915,C00069,2023-07-11,20
S0000916,C00069,2024-08-02,2
S0000917,C00069,2023-03-27,10
S0000918,C00069,2022-04-10,14
S0000919,C00069,2022-11-07,13
S0000920,C00069,2022-10-16,20
S0000921,C00069,2024-01-25,8
S0000922,C00069,2024-03-22,10
S0000923,C00069,2023-09-25,3
S0000924,C00069,2023-07-10,18
S0000925,C00069,2024-08-28,16
S0000926,C00069,2024-06-20,10
S0000927,C00069,2023-11-25,19
S0000928,C00069,2023-07-19,4
S0000929,C00069,2024-10-23,18
S0000930,C00069,2023-04-11,13
S0000931,C00069,2024-11-21,1
S0000932,C00069,2024-12-12,17
S0000933,C00070,2022-05-07,19
S0000934,C00070,2023-01-31,6
S0000935,C00070,2022-02-10,15
S0000936,C00070,2024-03-09,10
S0000937,C00070,2023-08-22,17
S0000938,C00070,2022-05-14,16
S0000939,C00070,2023-12-29,12
S0000940,C00070,2022-09-23,11
S0000941,C00070,2023-04-17,20
S0000942,C00070,2022-05-16,6
S0000943,C00070,2023-12-21,11
S0000944,C00070,2022-10-11,11
S0000945,C00070,2022-02-27,1
S0000946,C00070,2023-01-30,2
S0000947,C00070,2024-08-12,7
S0000948,C00070,2024-09-01,14
S0000949,C00070,2022-04-14,6
S0000950,C00070,2024-08-21,17
S0000951,C00070,2024-08-28,2
S0000952,C00070,2023-02-12,8
S0000953,C00070,2022-09-30,4
S0000954,C00070,2023-11-25,17
S0000955,C00070,2023-03-05,13
S0000956,C00071,2022-03-23,7
S0000957,C00071,2022-09-15,17
S0000958,C00071,2023-12-08,17
S0000959,C00071,2024-05-28,15
S0000960,C00071,2023-07-10,8
S0000961,C00071,2024-02-27,1
S0000962,C00071,2023-08-21,17
S0000963,C00072,2024-12-23,17
S0000964,C00072,2023-04-26,8
S0000965,C00072,2024-03-14,5
S0000966,C00072,2022-08-22,15
S0000967,C00072,2023-10-11,1
S0000968,C00072,2024-06-06,2
S0000969,C00072,2023-08-25,15
S0000970,C00072,2022-05-14,18
S0000971,C00072,2024-11-12,17
S0000972,C00072,2022-01-27,13
S0000973,C00072,2023-12-09,3
S0000974,C00072,2023-04-22,3
S0000975,C00072,2022-09-07,9
S0000976,C00072,2022-12-01,19
S0000977,C00072,2024-04-12,15
S0000978,C00072,2023-02-15,1
S0000979,C00072,2024-07-03,9
S0000980,C00072,2024-03-11,18
S0000981,C00072,2024-03-07,7
S0000982,C00072,2024-02-13,10
S0000983,C00072,2024-03-07,3
S0000984,C00072,2022-05-05,15
S0000985,C00073,2022-07-22,6
S0000986,C00073,2024-07-13,15
S0000987,C00073,2023-06-11,20
S0000988,C00073,2022-09-08,16
S0000989,C00073,2024-05-19,11
S0000990,C00073,2023-10-18,17
S0000991,C00073,2024-11-08,5
S0000992,C00073,2023-03-28,20
S0000993,C00073,2022-05-14,14
S0000994,C00073,2022-10-24,16
S0000995,C00073,2022-03-12,10
S0000996,C00073,2022-07-26,10
S0000997,C00073,2022-09-01,17
S0000998,C00073,2024-01-14,14
S0000999,C00073,2022-09-19,8
S0001000,C00073,2023-05-01,7
S0001001,C00073,2024-12-25,8
S0001002,C00073,2022-08-14,13
S0001003,C00074,2023-01-03,19
S0001004,C00074,2022-04-07,2
S0001005,C00074,2023-04-26,15
S0001006,C00074,2022-10-15,10
S0001007,C00074,2024-10-03,2
S0001008,C00074,2023-06-05,4
S0001009,C00074,2024-01-03,3
S0001010,C00074,2023-02-05,2
S0001011,C00074,2024-09-27,10
S0001012,C00074,2023-11-02,12
S0001013,C00074,2022-10-29,20
S0001014,C00074,2022-03-12,1
S0001015,C00074,2023-02-10,12
S0001016,C00074,2022-12-13,1
S0001017,C00074,2024-01-21,16
S0001018,C00074,2022-03-11,18
S0001019,C00075,2022-09-27,5
S0001020,C00075,2024-05-01,8
S0001021,C00075,2022-01-05,7
S0001022,C00075,2022-04-21,16
S0001023,C00075,2024-10-30,8
S0001024,C00075,2024-10-14,3
S0001025,C00075,2024-04-18,9
S0001026,C00076,2023-07-19,13
S0001027,C00076,2022-07-26,5
S0001028,C00076,2023-12-24,16
S0001029,C00076,2022-09-09,6
S0001030,C00076,2023-01-22,7
S0001031,C00077,2024-05-13,1
S0001032,C00077,2023-02-12,2
S0001033,C00077,2023-01-14,12
S0001034,C00077,2024-04-04,8
S0001035,C00078,2022-06-13,3
S0001036,C00078,2023-08-21,1
S0001037,C00078,2022-12-15,4
S0001038,C00078,2023-12-18,7
S0001039,C00078,2022-04-13,17
S0001040,C00078,2022-01-31,10
S0001041,C00078,2022-04-24,6
S0001042,C00078,2024-07-29,14
S0001043,C00078,2022-05-28,15
S0001044,C00078,2024-09-28,18
S0001045,C00078,2022-07-27,6
S0001046,C00078,2024-11-16,19
S0001047,C00078,2023-05-27,8
S0001048,C00078,2022-09-28,8
S0001049,C00078,2023-07-19,12
S0001050,C00078,2023-06-10,5
S0001051,C00078,2022-10-26,7
S0001052,C00078,2022-06-24,16
S0001053,C00078,2024-10-19,17
S0001054,C00078,2022-08-13,13
S0001055,C00078,2022-12-30,4
S0001056,C00078,2023-07-16,6
S0001057,C00079,2024-04-30,12
S0001058,C00079,2024-06-03,11
S0001059,C00079,2024-06-15,1
S0001060,C00079,2024-09-05,14
S0001061,C00079,2022-11-05,3
S0001062,C00079,2023-06-06,4
S0001063,C00079,2024-04-16,7
S0001064,C00079,2023-10-04,2
S0001065,C00079,2022-10-12,3
S0001066,C00079,2023-08-05,6
S0001067,C00079,2022-06-18,1
S0001068,C00079,2024-02-12,4
S0001069,C00079,2022-09-07,9
S0001070,C00079,2022-05-22,2
S0001071,C00079,2024-03-09,10
S0001072,C00079,2023-10-21,11
S0001073,C00080,2023-01-17,1
S0001074,C00080,2022-02-20,19
S0001075,C00080,2023-06-06,3
S0001076,C00080,2022-09-18,9
S0001077,C00080,2023-06-04,12
S0001078,C00080,2022-09-12,13
S0001079,C00080,2022-07-18,20
S0001080,C00080,2023-09-22,14
S0001081,C00080,2023-11-13,8
S0001082,C00080,2024-08-09,1
S0001083,C00080,2022-11-08,7
S0001084,C00080,2024-11-13,16
S0001085,C00080,2024-11-27,8
S0001086,C00080,2023-01-10,8
S0001087,C00080,2022-12-14,8
S0001088,C00080,2024-02-19,15
S0001089,C00080,2024-06-19,1
S0001090,C00081,2024-01-30,7
S0001091,C00081,2023-09-03,5
S0001092,C00081,2023-12-27,3
S0001093,C00081,2024-10-13,2
S0001094,C00081,2022-09-07,7
S0001095,C00081,2023-10-11,17
S0001096,C00081,2024-12-28,3
S0001097,C00081,2022-11-18,4
S0001098,C00081,2024-02-04,12
S0001099,C00081,2023-12-19,5
S0001100,C00081,2023-06-25,18
S0001101,C00081,2023-05-27,1
S0001102,C00081,2024-10-31,16
S0001103,C00081,2022-09-10,7
S0001104,C00081,2022-01-27,4
S0001105,C00081,2024-04-07,3
S0001106,C00081,2024-12-06,1
S0001107,C00081,2023-09-25,3
S0001108,C00081,2022-08-01,6
S0001109,C00081,2022-05-15,5
S0001110,C00082,2022-09-09,2
S0001111,C00082,2022-01-10,14
S0001112,C00082,2022-08-31,2
S0001113,C00082,2022-10-08,19
S0001114,C00082,2024-03-09,16
S0001115,C00082,2023-07-02,14
S0001116,C00082,2024-08-19,15
S0001117,C00082,2024-11-13,1
S0001118,C00082,2023-02-01,10
S0001119,C00082,2023-02-03,4
S0001120,C00082,2024-06-11,8
S0001121,C00082,2023-03-17,10
S0001122,C00082,2023-04-28,12
S0001123,C00083,2024-06-23,10
S0001124,C00083,2022-03-02,18
S0001125,C00083,2023-12-01,15
S0001126,C00083,2023-09-06,16
S0001127,C00083,2022-06-20,16
S0001128,C00083,2024-06-25,4
S0001129,C00083,2023-10-17,11
S0001130,C00083,2024-04-19,10
S0001131,C00083,2024-12-04,19
S0001132,C00083,2024-02-10,9
S0001133,C00083,2023-04-28,5
S0001134,C00083,2022-11-06,9
S0001135,C00084,2024-03-14,19
S0001136,C00084,2024-03-02,8
S0001137,C00084,2022-08-07,18
S0001138,C00084,2022-07-26,11
S0001139,C00084,2024-12-27,20
S0001140,C00084,2024-05-11,1
S0001141,C00084,2023-02-08,6
S0001142,C00084,2024-03-05,7
S0001143,C00084,2023-05-31,7
S0001144,C00084,2022-04-17,20
S0001145,C00084,2022-11-03,14
S0001146,C00084,2022-11-19,1
S0001147,C00084,2023-08-03,17
S0001148,C00084,2022-10-04,9
S0001149,C00084,2022-02-10,4
S0001150,C00084,2023-12-13,5
S0001151,C00084,2022-05-24,15
S0001152,C00084,2023-03-01,18
S0001153,C00084,2022-08-14,2
S0001154,C00084,2022-05-19,17
S0001155,C00084,2024-06-29,8
S0001156,C00084,2023-02-26,6
S0001157,C00084,2023-08-07,16
S0001158,C00084,2022-07-21,11
S0001159,C00084,2022-11-29,11
S0001160,C00085,2024-03-27,16
S0001161,C00085,2023-04-25,20
S0001162,C00085,2022-05-04,7
S0001163,C00085,2022-07-31,13
S0001164,C00085,2024-07-01,6
S0001165,C00085,2024-12-01,4
S0001166,C00085,2024-11-10,12
S0001167,C00085,2024-12-29,9
S0001168,C00085,2022-03-18,15
S0001169,C00085,2023-05-11,10
S0001170,C00085,2023-04-14,3
S0001171,C00085,2022-02-11,18
S0001172,C00085,2023-12-28,15
S0001173,C00085,2023-03-11,9
S0001174,C00085,2024-03-18,20
S0001175,C00085,2024-11-22,14
S0001176,C00085,2024-08-02,11
S0001177,C00085,2024-08-28,2
S0001178,C00086,2023-11-07,10
S0001179,C00086,2022-11-08,5
S0001180,C00086,2024-10-06,2
S0001181,C00087,2024-01-24,12
S0001182,C00087,2024-09-01,15
S0001183,C00087,2022-11-17,2
S0001184,C00087,2022-04-07,11
S0001185,C00087,2023-04-25,14
S0001186,C00087,2024-12-10,20
S0001187,C00087,2022-04-17,18
S0001188,C00087,2024-06-04,9
S0001189,C00087,2023-03-28,11
S0001190,C00087,2023-05-19,18
S0001191,C00087,2022-12-27,2
S0001192,C00087,2022-07-29,18
S0001193,C00087,2024-08-18,16
S0001194,C00087,2024-04-25,15
S0001195,C00087,2022-06-12,6
S0001196,C00087,2023-07-05,9
S0001197,C00087,2022-06-07,3
S0001198,C00087,2024-01-29,8
S0001199,C00087,2022-01-05,20
S0001200,C00087,2022-08-09,5
S0001201,C00088,2024-10-08,2
S0001202,C00088,2024-06-29,7
S0001203,C00088,2024-02-29,13
S0001204,C00088,2023-01-01,2
S0001205,C00088,2024-04-18,5
S0001206,C00088,2024-10-14,5
S0001207,C00088,2023-06-14,9
S0001208,C00088,2024-07-19,1
S0001209,C00088,2024-05-28,16
S0001210,C00088,2023-06-17,12
S0001211,C00088,2022-01-28,15
S0001212,C00088,2022-05-13,14
S0001213,C00088,2022-10-25,8
S0001214,C00088,2022-11-14,12
S0001215,C00088,2022-09-30,14
S0001216,C00088,2023-12-13,12
S0001217,C00088,2023-11-13,15
S0001218,C00088,2023-11-25,15
S0001219,C00088,2024-04-15,17
S0001220,C00088,2022-09-09,4
S0001221,C00088,2022-11-30,1
S0001222,C00088,2022-03-16,12
S0001223,C00088,2024-05-08,11
S0001224,C00089,2023-10-11,12
S0001225,C00089,2023-05-15,2
S0001226,C00089,2023-06-01,1
S0001227,C00089,2024-09-14,9
S0001228,C00089,2023-02-12,20
S0001229,C00089,2023-02-22,17
S0001230,C00089,2024-07-28,6
S0001231,C00089,2024-07-09,1
S0001232,C00089,2024-08-31,12
S0001233,C00089,2023-03-16,8
S0001234,C00089,2023-12-22,20
S0001235,C00089,2022-12-27,10
S0001236,C00089,2022-12-09,7
S0001237,C00089,2023-09-06,9
S0001238,C00089,2022-09-23,8
S0001239,C00089,2022-11-05,18
S0001240,C00089,2022-01-26,4
S0001241,C00089,2024-08-23,3
S0001242,C00089,2022-03-17,13
S0001243,C00089,2023-02-17,16
S0001244,C00089,2024-12-11,3
S0001245,C00089,2022-09-08,18
S0001246,C00090,2024-12-05,19
S0001247,C00090,2023-05-13,18
S0001248,C00090,2023-03-09,19
S0001249,C00090,2023-12-05,9
S0001250,C00090,2023-01-27,9
S0001251,C00090,2023-11-14,16
S0001252,C00090,2022-06-09,5
S0001253,C00090,2023-08-07,2
S0001254,C00090,2023-03-23,17
S0001255,C00090,2023-06-23,2
S0001256,C00090,2024-01-24,18
S0001257,C00090,2024-12-21,15
S0001258,C00090,2022-01-14,9
S0001259,C00090,2022-07-09,19
S0001260,C00091,2022-08-22,18
S0001261,C00091,2024-08-02,8
S0001262,C00091,2022-09-23,8
S0001263,C00091,2023-01-29,11
S0001264,C00091,2022-07-28,19
S0001265,C00091,2023-11-05,2
S0001266,C00091,2024-04-28,5
S0001267,C00092,2023-05-20,10
S0001268,C00092,2023-07-14,1
S0001269,C00092,2024-01-16,19
S0001270,C00092,2023-05-16,18
S0001271,C00092,2023-04-26,8
S0001272,C00092,2023-02-07,7
S0001273,C00092,2024-07-01,17
S0001274,C00093,2023-02-23,8
S0001275,C00093,2023-10-31,17
S0001276,C00093,2022-05-01,11
S0001277,C00093,2022-11-27,20
S0001278,C00093,2024-12-23,20
S0001279,C00093,2023-11-27,19
S0001280,C00093,2024-10-28,3
S0001281,C00093,2023-08-03,17
S0001282,C00093,2022-01-25,11
S0001283,C00093,2023-11-16,3
S0001284,C00093,2023-12-18,11
S0001285,C00093,2024-04-20,16
S0001286,C00093,2023-07-16,13
S0001287,C00093,2023-09-09,5
S0001288,C00093,2023-01-10,15
S0001289,C00093,2023-02-12,2
S0001290,C00094,2024-04-30,8
S0001291,C00094,2024-03-12,10
S0001292,C00095,2022-03-20,9
S0001293,C00095,2024-12-09,16
S0001294,C00095,2022-05-03,10
S0001295,C00095,2022-10-15,17
S0001296,C00095,2022-04-02,9
S0001297,C00095,2022-08-11,20
S0001298,C00095,2022-10-16,20
S0001299,C00095,2023-08-21,9
S0001300,C00095,2024-06-26,14
S0001301,C00095,2023-03-16,7
S0001302,C00095,2024-07-21,16
S0001303,C00095,2023-05-06,17
S0001304,C00095,2022-02-08,9
S0001305,C00095,2024-07-07,2
S0001306,C00095,2022-08-21,8
S0001307,C00096,2023-02-12,15
S0001308,C00097,2022-01-23,9
S0001309,C00097,2022-08-11,19
S0001310,C00097,2022-07-20,16
S0001311,C00097,2024-08-16,1
S0001312,C00097,2023-11-11,15
S0001313,C00097,2024-07-06,7
S0001314,C00097,2022-07-24,1
S0001315,C00097,2024-10-29,2
S0001316,C00097,2022-12-21,16
S0001317,C00097,2022-05-23,8
S0001318,C00097,2024-05-14,6
S0001319,C00097,2023-01-08,11
S0001320,C00097,2024-01-23,16
S0001321,C00097,2024-12-01,10
S0001322,C00098,2022-01-19,8
S0001323,C00098,2022-11-01,5
S0001324,C00098,2022-10-02,3
S0001325,C00099,2023-03-28,17
S0001326,C00099,2024-11-06,14
S0001327,C00099,2022-05-20,18
S0001328,C00099,2024-04-09,14
S0001329,C00100,2024-08-25,1
S0001330,C00101,2023-09-24,3
S0001331,C00101,2023-10-22,16
S0001332,C00101,2022-11-23,9
S0001333,C00101,2022-07-01,14
S0001334,C00101,2023-11-29,17
S0001335,C00101,2023-06-09,12
S0001336,C00101,2023-03-04,13
S0001337,C00101,2024-11-07,3
S0001338,C00101,2022-03-21,12
S0001339,C00101,2023-02-13,10
S0001340,C00101,2022-01-20,12
S0001341,C00101,2023-03-31,10
S0001342,C00101,2024-10-14,10
S0001343,C00101,2023-01-10,7
S0001344,C00101,2022-03-27,18
S0001345,C00101,2022-05-16,2
S0001346,C00101,2024-08-22,20
S0001347,C00101,2023-04-21,9
S0001348,C00101,2023-12-27,13
S0001349,C00101,2024-01-03,3
S0001350,C00102,2022-02-24,16
S0001351,C00102,2022-12-12,13
S0001352,C00102,2024-07-20,10
S0001353,C00102,2023-10-23,8
S0001354,C00102,2023-04-07,20
S0001355,C00102,2024-02-08,5
S0001356,C00102,2023-10-12,19
S0001357,C00102,2022-06-10,15
S0001358,C00103,2022-03-02,6
S0001359,C00103,2024-09-11,4
S0001360,C00103,2023-10-12,6
S0001361,C00103,2022-10-12,15
S0001362,C00103,2023-04-26,16
S0001363,C00103,2022-11-27,5
S0001364,C00103,2024-04-27,7
S0001365,C00103,2024-12-17,14
S0001366,C00103,2022-08-17,15
S0001367,C00103,2022-08-14,13
S0001368,C00103,2022-05-10,7
S0001369,C00103,2023-01-24,11
S0001370,C00103,2024-12-12,4
S0001371,C00103,2024-10-05,17
S0001372,C00103,2022-07-14,1
S0001373,C00103,2024-01-06,5
S0001374,C00103,2023-09-03,11
S0001375,C00103,2022-01-26,7
S0001376,C00104,2024-07-18,18
S0001377,C00104,2023-03-10,12
S0001378,C00104,2023-09-29,6
S0001379,C00104,2022-05-27,4
S0001380,C00104,2023-02-14,11
S0001381,C00104,2024-08-27,20
S0001382,C00104,2024-03-19,3
S0001383,C00104,2023-09-27,9
S0001384,C00104,2023-08-31,1
S0001385,C00104,2022-05-04,11
S0001386,C00104,2024-07-26,19
S0001387,C00105,2024-09-25,20
S0001388,C00105,2023-09-13,8
S0001389,C00105,2022-06-19,11
S0001390,C00105,2022-12-18,6
S0001391,C00105,2024-09-20,20
S0001392,C00105,2022-06-22,4
S0001393,C00105,2022-01-27,15
S0001394,C00105,2023-09-17,14
S0001395,C00105,2023-12-20,11
S0001396,C00105,2022-03-24,13
S0001397,C00105,2024-01-27,8
S0001398,C00105,2022-01-20,6
S0001399,C00105,2022-01-14,1
S0001400,C00105,2024-05-17,18
S0001401,C00105,2024-04-09,12
S0001402,C00105,2022-11-30,7
S0001403,C00105,2022-11-17,2
S0001404,C00105,2023-09-14,5
S0001405,C00105,2022-02-15,10
S0001406,C00106,2022-10-31,9
S0001407,C00106,2024-08-10,1
S0001408,C00106,2023-06-20,6
S0001409,C00106,2024-12-04,10
S0001410,C00106,2024-10-23,11
S0001411,C00106,2022-04-10,3
S0001412,C00107,2024-04-06,16
S0001413,C00107,2022-10-10,10
S0001414,C00107,2023-11-20,1
S0001415,C00107,2023-05-01,5
S0001416,C00107,2022-04-20,1
S0001417,C00107,2024-12-17,11
S0001418,C00107,2024-06-25,11
S0001419,C00108,2022-05-13,19
S0001420,C00108,2023-04-09,6
S0001421,C00108,2024-02-24,20
S0001422,C00108,2023-09-02,9
S0001423,C00108,2024-02-08,10
S0001424,C00109,2022-07-22,1
S0001425,C00109,2022-09-15,19
S0001426,C00109,2022-08-26,5
S0001427,C00109,2022-02-25,19
S0001428,C00109,2024-09-29,14
S0001429,C00109,2023-12-01,17
S0001430,C00109,2023-03-15,12
S0001431,C00109,2024-10-06,4
S0001432,C00110,2024-08-20,17
S0001433,C00110,2024-05-17,5
S0001434,C00110,2022-01-27,17
S0001435,C00110,2022-12-19,15
S0001436,C00110,2024-10-10,20
S0001437,C00110,2023-01-29,9
S0001438,C00110,2023-03-13,6
S0001439,C00110,2023-06-01,17
S0001440,C00110,2022-02-03,16
S0001441,C00110,2023-06-28,5
S0001442,C00110,2024-04-03,17
S0001443,C00110,2022-01-19,4
S0001444,C00110,2024-07-05,12
S0001445,C00110,2022-05-05,4
S0001446,C00110,2024-08-12,16
S0001447,C00110,2023-12-15,9
S0001448,C00110,2024-07-13,12
S0001449,C00110,2022-03-08,8
S0001450,C00110,2022-06-05,14
S0001451,C00110,2024-11-20,4
S0001452,C00110,2024-01-03,15
S0001453,C00111,2024-05-25,14
S0001454,C00111,2023-09-30,1
S0001455,C00111,2024-05-04,18
S0001456,C00111,2022-01-14,4
S0001457,C00111,2022-12-26,1
S0001458,C00111,2022-02-08,7
S0001459,C00111,2022-02-12,17
S0001460,C00112,2022-09-07,20
S0001461,C00112,2024-08-01,2
S0001462,C00112,2023-09-22,15
S0001463,C00112,2024-04-11,11
S0001464,C00112,2023-11-12,10
S0001465,C00112,2023-08-15,2
S0001466,C00112,2024-10-22,11
S0001467,C00112,2022-01-23,7
S0001468,C00112,2024-10-01,6
S0001469,C00112,2022-05-19,19
S0001470,C00112,2023-02-24,1
S0001471,C00112,2023-09-21,3
S0001472,C00112,2022-02-04,17
